# LF_DEM version v2.0-391-g1c468a8-dirty
# np 200
# VF 0.45
# Lx 13.9626
# Ly 13.9626
# Lz 13.9626
#1: particle 1 label
#2: particle 2 label
#3: contact state (0 = no contact, 1 = frictionless contact, 2 = non-sliding frictional, 3 = sliding frictional)
#4: normal vector, oriented from particle 1 to particle 2 x
#5: normal vector, oriented from particle 1 to particle 2 y
#6: normal vector, oriented from particle 1 to particle 2 z
#7: dimensionless gap = s-2, s = 2r/(a1+a2)
#8: normal part of the lubrication force
#9: tangential part of the lubrication force x
#10: tangential part of the lubrication force y
#11: tangential part of the lubrication force z
#12: norm of the normal part of the contact force
#13: tangential part of the contact force, x
#14: tangential part of the contact force, y
#15: tangential part of the contact force, z
#16: norm of the normal repulsive force
#17: Viscosity contribution of contact xF

# 0 745 0
0 65 0 -0.993248 0.108807 0.0402365 0.0770639 -0 0 0 0 0 0 0 0 0 0 
0 69 0 -0.050294 0.173957 -0.983468 0.155128 -0 0 0 0 0 0 0 0 0 0 
0 84 0 0.281823 0.959391 -0.0120367 0.0603699 -0 0 0 0 0 0 0 0 0 0 
0 108 0 0.830133 0.224192 -0.510506 0.136115 -0 0 0 0 0 0 0 0 0 0 
0 127 0 -0.571564 -0.242101 0.784029 0.434233 -0 0 0 0 0 0 0 0 0 0 
0 156 0 -0.0357358 -0.898399 -0.437725 0.0665569 0 0 0 0 0 0 0 0 0 0 
0 192 0 0.866312 -0.168734 0.470141 0.100254 -0 0 0 0 0 0 0 0 0 0 
1 96 0 0.408409 -0.437944 -0.800879 0.234769 -0 0 0 0 0 0 0 0 0 0 
1 151 0 0.248444 0.606285 -0.755443 0.100071 -0 0 0 0 0 0 0 0 0 0 
1 198 0 0.709688 -0.501838 0.494471 0.0699396 -0 0 0 0 0 0 0 0 0 0 
2 12 0 -0.76988 0.610627 -0.185523 0.0951571 -0 0 0 0 0 0 0 0 0 0 
2 25 0 0.837616 -0.508726 0.198993 0.222189 -0 0 0 0 0 0 0 0 0 0 
2 32 0 0.518057 0.145601 0.842863 0.10033 -0 0 0 0 0 0 0 0 0 0 
2 102 0 -0.402232 0.546998 0.734168 0.141377 -0 0 0 0 0 0 0 0 0 0 
2 105 0 0.509142 -0.5132 -0.690942 0.146925 -0 0 0 0 0 0 0 0 0 0 
2 157 0 -0.020541 -0.980385 0.196017 0.350181 -0 0 0 0 0 0 0 0 0 0 
3 9 0 0.501119 0.729496 -0.465527 0.111197 -0 0 0 0 0 0 0 0 0 0 
3 81 0 -0.499828 0.849719 -0.16778 0.139637 -0 0 0 0 0 0 0 0 0 0 
3 85 0 0.601642 -0.552977 0.576406 0.232841 -0 0 0 0 0 0 0 0 0 0 
3 102 0 -0.0557238 -0.996577 0.0610722 0.165503 -0 0 0 0 0 0 0 0 0 0 
3 164 0 -0.788034 0.0374979 -0.614488 0.345689 -0 0 0 0 0 0 0 0 0 0 
3 184 0 -0.0386687 0.0988364 0.994352 0.215615 -0 0 0 0 0 0 0 0 0 0 
4 23 0 -0.0643097 -0.617831 -0.783677 0.0743376 0 0 0 0 0 0 0 0 0 0 
